user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
Atiku4SURE,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to the grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku https://t.co/ydkjvso8fr",2023-01-06 20:10:47+00:00,9,,,,Nigeria,#RecoverNigeria,True,unknown,atiku_pdp,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to the grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku http",Neutral
Karagiii,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku https://t.co/rh3yf5kqox",2023-01-06 20:10:42+00:00,7,,,,,#RecoverNigeria,False,unknown,atiku_pdp,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku http",Neutral
Gagarute,"rt @tybabatunde: what we saw in oyo state yesterday is a vote of confidence on our incoming president,  atiku abubakar. the people made it…",2023-01-06 20:10:36+00:00,0,,,,,#RecoverNigeria,False,unknown,atiku_pdp,"rt @user what we saw in oyo state yesterday is a vote of confidence on our incoming president,  atiku abubakar. the people made it…",Positive
alaibi_j,"rt @maxwellishaku10: only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/3zd3dqpwnq",2023-01-06 20:10:06+00:00,0,,,,"Port Harcourt, Nigeria",#RecoverNigeria,True,rivers,atiku_pdp,"rt @user only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
Nigerpdp_NG,"rt @teejay_md: only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/ip0osnly7s",2023-01-06 20:09:49+00:00,0,,,,Minna Niger State,#RecoverNigeria,False,niger,atiku_pdp,"rt @user only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
maxwellishaku10,"rt @jpenshior: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",2023-01-06 20:09:48+00:00,0,,,,,#RecoverNigeria,False,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",Negative
UBando001,rt @officialadamzs: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,2023-01-06 20:09:34+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,Neutral
Teejay_md,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/ip0osnly7s",2023-01-06 20:09:03+00:00,3,,,,Nigeria,#RecoverNigeria,True,unknown,atiku_pdp,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
UBando001,"rt @abdulras3hamman: ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",2023-01-06 20:07:38+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,obi_labour,"rt @user ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",Neutral
maxwellishaku10,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/3zd3dqpwnq",2023-01-06 20:06:40+00:00,3,,,,,#RecoverNigeria,False,unknown,atiku_pdp,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
dimarder,"@uberfacts well, i’ve got 18 years tomorrow so things are looking good. #recovernigeria",2023-01-06 20:05:40+00:00,5,,,,Shwa,#RecoverNigeria,False,unknown,,"@user well, i’ve got 18 years tomorrow so things are looking good. #recovernigeria",Positive
Muhamma23886651,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/tokcmygl5t",2023-01-06 20:05:11+00:00,0,,,"Place(_api=<tweepy.api.API object at 0x113478e48>, id='005ac2b51a53c8ca', url='https://api.twitter.com/1.1/geo/id/005ac2b51a53c8ca.json', place_type='city', name='Machina', full_name='Machina, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x113478e48>, type='Polygon', coordinates=[[[10.0447502, 13.1306372], [10.0547361, 13.1306372], [10.0547361, 13.150425], [10.0447502, 13.150425]]]), attributes={})",,#RecoverNigeria,False,unknown,atiku_pdp,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
MikanoLeader,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to the grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku https://t.co/rl7k3nmwcc",2023-01-06 20:04:59+00:00,2,,,,,#RecoverNigeria,False,unknown,atiku_pdp,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to the grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku http",Neutral
Gagarute,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 20:04:34+00:00,0,,,,,#RecoverNigeria,False,unknown,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
maxwellishaku10,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 20:04:07+00:00,0,,,,,#RecoverNigeria,False,unknown,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
UBando001,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku https://t.co/qcgru5bfbw",2023-01-06 20:03:47+00:00,2,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,atiku_pdp,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku http",Neutral
AmuludunOmoOwo,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/l29yzanmyq",2023-01-06 20:03:22+00:00,4,,,,"Osun, Nigeria",#RecoverNigeria,True,osun,atiku_pdp,"only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
udombiokporo,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 20:03:21+00:00,0,,,,"Lagos, Nigeria",#RecoverNigeria,True,lagos,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
JPenshior,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku https://t.co/p2chioarkg",2023-01-06 20:01:52+00:00,17,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,atiku_pdp,"if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( sardaunan dole kaina) delivered the gospel of atiku again to grassroots. the message is one #recovernigeria 

#balaparisinkebbi 4 atiku http",Neutral
ib_Y22,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 20:00:49+00:00,0,,,,"📍Abuja, Nigeria",#RecoverNigeria,True,abuja,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
AliduAdewale,@solakutidotcom it is a fundamental truth!. #recovernigeria is on course,2023-01-06 19:59:42+00:00,0,,,,,#RecoverNigeria,False,unknown,,@user it is a fundamental truth!. #recovernigeria is on course,Positive
DareGlintstone,"thank you apc. there won't be another chance. 

never again. only pdp can #recovernigeria

vote pdp, for a debt free nigeria. https://t.co/v221vlcrke",2023-01-06 19:59:27+00:00,14,,,,"Wandsworth, London",#RecoverNigeria,False,unknown,atiku_pdp,"thank you apc. there won't be another chance. 

never again. only pdp can #recovernigeria

vote pdp, for a debt free nigeria. http",Positive
UBando001,"rt @tomakor247: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",2023-01-06 19:59:23+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",Neutral
maxwellishaku10,"rt @ubando001: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",2023-01-06 19:59:03+00:00,0,,,,,#RecoverNigeria,False,unknown,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",Neutral
maxwellishaku10,rt @ubando001: when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of…,2023-01-06 19:58:57+00:00,0,,,,,#RecoverNigeria,False,unknown,obi_labour,rt @user when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of…,Neutral
UBando001,when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of the #recovernigeria with the  #atikuokowa2023 #balaparisinkebbi in and out of kebbi and that is why we say #northwestisabag for atiku https://t.co/sxfjlnzuju,2023-01-06 19:58:19+00:00,12,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,obi_labour,when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of the #recovernigeria with the  #atikuokowa2023 #balaparisinkebbi in and out of kebbi and that is why we say #northwestisabag for atiku http,Neutral
JPenshior,"rt @tomakor247: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",2023-01-06 19:57:36+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",Neutral
JPenshior,"rt @abdulras3hamman: ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",2023-01-06 19:57:29+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,obi_labour,"rt @user ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",Neutral
JPenshior,"rt @ubando001: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",2023-01-06 19:56:59+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",Neutral
Emmanue68176622,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 19:56:42+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
Oluwaseun_ayo22,"rt @chosensomto: i will be a guest on ait @ait_online (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",2023-01-06 19:56:34+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,,"rt @user i will be a guest on ait @user (dstv channel 253) tomorrow morning; january 7th, 2023, from 8am-10am.
politics segme…",Neutral
JPenshior,rt @tomakor247: the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala…,2023-01-06 19:55:01+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,,rt @user the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala…,Positive
UBando001,"when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the #recovernigeria with the  #atikuokowa2023 mantra with his great outreaches of the #balaparisinkebbi movement. let's go get this country out of the trenches https://t.co/iuhw9myrjg",2023-01-06 19:55:01+00:00,7,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,atiku_pdp,"when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the #recovernigeria with the  #atikuokowa2023 mantra with his great outreaches of the #balaparisinkebbi movement. let's go get this country out of the trenches http",Positive
Muhamma62285382,rt @jibrillahassan6: within the first week of atiku abubakar in office boarders will be open every business men will start exchange of impo…,2023-01-06 19:54:15+00:00,0,,,,"Zamfara, Nigeria",#RecoverNigeria,True,zamfara,atiku_pdp,rt @user within the first week of atiku abubakar in office boarders will be open every business men will start exchange of impo…,Neutral
